trans_id,account_id,anomaly_score,is_anomaly,date,amount,balance,type,operation,k_symbol
195882,664,0.6062721235262053,True,970207,6559.0,13318.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2580428,8523,0.6062567227718589,True,971211,69780.0,71474.0,PRIJEM,PREVOD Z UCTU,
137466,461,0.6062522477151826,True,930306,6388.0,6988.0,PRIJEM,PREVOD Z UCTU,DUCHOD
649669,2220,0.6062481504277686,True,930407,6153.0,13406.0,PRIJEM,PREVOD Z UCTU,DUCHOD
689414,2355,0.6062435910947194,True,971214,63912.0,96427.7,PRIJEM,PREVOD Z UCTU,
473729,1613,0.6062250318565761,True,951205,6359.0,19677.0,PRIJEM,PREVOD Z UCTU,DUCHOD
736808,2517,0.6062191593249159,True,961209,46694.0,47294.0,PRIJEM,PREVOD Z UCTU,
2042236,6922,0.6062114906480388,True,981207,52305.0,100261.3,PRIJEM,PREVOD Z UCTU,
936313,3196,0.606194828423424,True,940209,5403.0,11506.0,PRIJEM,PREVOD Z UCTU,DUCHOD
167681,561,0.6061870580988472,True,970208,6082.0,12564.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1161384,3977,0.6061812187622627,True,931105,4636.0,10072.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3335913,11079,0.6061810272692462,True,970611,73724.0,125328.9,PRIJEM,PREVOD Z UCTU,
1119145,3823,0.6061731647877094,True,970731,47349.0,59318.4,PRIJEM,VKLAD,
667542,2279,0.6061689798482165,True,971209,59007.0,94574.6,PRIJEM,PREVOD Z UCTU,
837255,2849,0.6061434600987697,True,931111,6677.0,14254.0,PRIJEM,PREVOD Z UCTU,DUCHOD
753766,2572,0.6061333970274708,True,970607,73228.0,119623.5,PRIJEM,PREVOD Z UCTU,
133903,449,0.6061264383348761,True,950108,4456.0,9812.0,PRIJEM,PREVOD Z UCTU,DUCHOD
707249,2423,0.6061233490076404,True,930412,5671.0,11742.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1754186,5952,0.6061200392825169,True,941210,52968.0,92357.5,PRIJEM,PREVOD Z UCTU,
284719,978,0.6061175395672832,True,931113,6556.0,20768.0,PRIJEM,PREVOD Z UCTU,DUCHOD
701475,2401,0.6061062006877513,True,941207,6852.0,28508.0,PRIJEM,PREVOD Z UCTU,DUCHOD
94281,321,0.6060887664085453,True,940107,5163.0,11426.0,PRIJEM,PREVOD Z UCTU,DUCHOD
254880,875,0.6060854938705584,True,950706,6607.0,13514.0,PRIJEM,PREVOD Z UCTU,DUCHOD
447570,1520,0.6060683469140786,True,951105,6005.0,18315.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1139792,3896,0.6060534703526614,True,951210,50620.0,100348.8,PRIJEM,PREVOD Z UCTU,
605733,2062,0.6060500654244416,True,961214,64642.0,83219.6,PRIJEM,PREVOD Z UCTU,
3043705,10093,0.6060426481865533,True,951208,60566.0,81494.9,PRIJEM,PREVOD Z UCTU,
655888,2242,0.6060400792357116,True,951206,65240.0,85329.5,PRIJEM,PREVOD Z UCTU,
23965,79,0.6060393060698636,True,970112,4182.0,8964.0,PRIJEM,PREVOD Z UCTU,DUCHOD
739001,2524,0.6060319977400849,True,950214,6263.0,12826.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1436824,4894,0.6060293613134748,True,981212,43882.0,123767.1,PRIJEM,PREVOD Z UCTU,
1275095,4361,0.6060289228569771,True,960614,67614.0,126106.3,PRIJEM,PREVOD Z UCTU,
600738,2045,0.606027645902164,True,961108,6310.0,13720.0,PRIJEM,PREVOD Z UCTU,DUCHOD
284718,978,0.6060265085221749,True,931013,6556.0,14212.0,PRIJEM,PREVOD Z UCTU,DUCHOD
355930,1206,0.6060261498790367,True,951210,5383.0,11666.0,PRIJEM,PREVOD Z UCTU,DUCHOD
921799,3142,0.6060107731356142,True,941212,6029.0,18287.0,PRIJEM,PREVOD Z UCTU,DUCHOD
838556,2855,0.6059998630680089,True,951111,4189.0,12967.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1116070,3812,0.6059748898770959,True,950305,4980.0,10360.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1644127,5574,0.6059721816044754,True,970608,71565.0,112969.0,PRIJEM,PREVOD Z UCTU,
1544662,5256,0.6059717072500376,True,970930,42215.0,151361.7,PRIJEM,VKLAD,
255119,876,0.6059707509986114,True,971207,6187.0,13474.0,PRIJEM,PREVOD Z UCTU,DUCHOD
420551,1426,0.6059312450427612,True,960108,4022.0,12266.0,PRIJEM,PREVOD Z UCTU,DUCHOD
855416,2915,0.6059272728241529,True,950610,71974.0,114630.6,PRIJEM,PREVOD Z UCTU,
866069,2949,0.6059172495835629,True,941111,6410.0,6810.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1736655,5891,0.6059058269568529,True,961212,48891.0,116302.0,PRIJEM,PREVOD Z UCTU,
259627,889,0.6059039735412557,True,980205,4976.0,10252.0,PRIJEM,PREVOD Z UCTU,DUCHOD
689390,2355,0.6059014374808754,True,951214,63912.0,104710.8,PRIJEM,PREVOD Z UCTU,
375784,1279,0.6058996535925126,True,971108,5381.0,6381.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1290881,4413,0.6058845013117373,True,940610,50178.0,106144.8,PRIJEM,PREVOD Z UCTU,
778511,2654,0.6058733000738744,True,940814,6179.0,7079.0,PRIJEM,PREVOD Z UCTU,DUCHOD
292113,1000,0.6058702799245371,True,971207,47022.0,97631.0,PRIJEM,PREVOD Z UCTU,
1070686,3657,0.6058614315187011,True,971014,5569.0,6569.0,PRIJEM,PREVOD Z UCTU,DUCHOD
697176,2384,0.6058540986855219,True,951210,71859.0,117871.4,PRIJEM,PREVOD Z UCTU,
490131,1673,0.6058438456962483,True,940206,4408.0,9716.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2343657,7733,0.6058255566620433,True,970614,64186.0,106908.5,PRIJEM,PREVOD Z UCTU,
333807,1135,0.6058232268987664,True,950906,5106.0,10712.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2779996,9201,0.6058186510714406,True,970607,64503.0,106089.9,PRIJEM,PREVOD Z UCTU,
538292,1831,0.6058005056169726,True,931111,6480.0,13560.0,PRIJEM,PREVOD Z UCTU,DUCHOD
682101,2328,0.6057946779702481,True,950813,6765.0,14530.0,PRIJEM,PREVOD Z UCTU,DUCHOD
836118,2846,0.6057932991569488,True,971107,6134.0,13068.0,PRIJEM,PREVOD Z UCTU,DUCHOD
700137,2396,0.6057912158086902,True,930405,4203.0,8906.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1754228,5952,0.6057846692927623,True,980610,52968.0,108497.9,PRIJEM,PREVOD Z UCTU,
3448982,3326,0.6057813587990615,True,950228,391.8,145342.6,PRIJEM,,UROK
370900,1262,0.605766241061587,True,970211,6747.0,7147.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2579198,8519,0.6057573072611956,True,961212,56019.0,88966.1,PRIJEM,PREVOD Z UCTU,
547078,1862,0.6057490732180253,True,981208,59415.0,106250.9,PRIJEM,PREVOD Z UCTU,
3122140,10361,0.6057016948657818,True,961207,65160.0,102598.4,PRIJEM,PREVOD Z UCTU,
513467,1757,0.6056924469667911,True,980608,66152.0,126764.4,PRIJEM,PREVOD Z UCTU,
513455,1757,0.6056924469667911,True,970608,66152.0,131905.8,PRIJEM,PREVOD Z UCTU,
892888,3043,0.6056910515237965,True,970207,4152.0,9104.0,PRIJEM,PREVOD Z UCTU,DUCHOD
133902,449,0.6056903503412457,True,941208,4456.0,5356.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2655673,8784,0.6056795190879826,True,971210,55186.0,83216.4,PRIJEM,PREVOD Z UCTU,
581058,1978,0.6056784707864378,True,951209,51303.0,90097.1,PRIJEM,PREVOD Z UCTU,
67251,224,0.6056778634035325,True,961211,5776.0,12652.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1164602,3989,0.6056483877125017,True,950505,4016.0,8932.0,PRIJEM,PREVOD Z UCTU,DUCHOD
911151,3107,0.6056466733312851,True,940211,6300.0,19100.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3209264,10650,0.605627808423572,True,980611,70352.0,122693.8,PRIJEM,PREVOD Z UCTU,
154483,518,0.6056115395394579,True,941007,5836.0,6036.0,PRIJEM,PREVOD Z UCTU,DUCHOD
667530,2279,0.6056047910311109,True,961209,59007.0,88753.3,PRIJEM,PREVOD Z UCTU,
887783,3028,0.6055823819516384,True,931011,4214.0,4614.0,PRIJEM,PREVOD Z UCTU,DUCHOD
378664,1288,0.605577011333504,True,940108,6059.0,12718.0,PRIJEM,PREVOD Z UCTU,DUCHOD
475216,1620,0.6055579535096305,True,950805,6082.0,12864.0,PRIJEM,PREVOD Z UCTU,DUCHOD
447571,1520,0.6055447935702896,True,951205,6005.0,24320.0,PRIJEM,PREVOD Z UCTU,DUCHOD
303160,1032,0.6055270143686843,True,950605,74648.0,115517.4,PRIJEM,PREVOD Z UCTU,
295586,1009,0.6055244616345259,True,971211,66434.0,105277.5,PRIJEM,PREVOD Z UCTU,
1340749,4580,0.6055243102991116,True,980731,49537.0,115500.8,PRIJEM,VKLAD,
928034,3164,0.6055188314966492,True,940111,6154.0,7154.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3213163,10663,0.6055166791069063,True,940608,65008.0,107597.5,PRIJEM,PREVOD Z UCTU,
1149897,3934,0.6055092901555761,True,980206,6362.0,13424.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3213217,10663,0.6054982643869857,True,981208,65008.0,82884.7,PRIJEM,PREVOD Z UCTU,
508654,1740,0.6054753922594164,True,970410,4070.0,4670.0,PRIJEM,PREVOD Z UCTU,DUCHOD
508780,1741,0.6054711034165758,True,950607,4785.0,5885.0,PRIJEM,PREVOD Z UCTU,DUCHOD
902735,3076,0.6054671516707754,True,930514,4164.0,9028.0,PRIJEM,PREVOD Z UCTU,DUCHOD
92409,314,0.6054569586387274,True,971206,55346.0,87049.1,PRIJEM,PREVOD Z UCTU,
1161385,3977,0.6054372258307956,True,931205,4636.0,14708.0,PRIJEM,PREVOD Z UCTU,DUCHOD
788959,2690,0.6054200282062017,True,970406,6632.0,7232.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2307870,7614,0.6054059939665859,True,951207,60108.0,105650.4,PRIJEM,PREVOD Z UCTU,
3369133,11186,0.6054026781901805,True,951209,58870.0,104255.1,PRIJEM,PREVOD Z UCTU,
332474,1132,0.6053950775596314,True,950609,72147.0,129144.9,PRIJEM,PREVOD Z UCTU,
419283,1422,0.6053950706765953,True,930608,5842.0,12084.0,PRIJEM,PREVOD Z UCTU,DUCHOD
874665,2980,0.6053916032671495,True,940206,4974.0,10948.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2307894,7614,0.6053800248431113,True,971207,60108.0,107574.2,PRIJEM,PREVOD Z UCTU,
1086293,3712,0.6053756381935549,True,941110,6074.0,13048.0,PRIJEM,PREVOD Z UCTU,DUCHOD
442048,1503,0.6053549208037133,True,960509,4757.0,5057.0,PRIJEM,PREVOD Z UCTU,DUCHOD
502752,1714,0.6053311270865078,True,941106,4951.0,10802.0,PRIJEM,PREVOD Z UCTU,DUCHOD
930371,3171,0.605314198214944,True,931114,4848.0,10596.0,PRIJEM,PREVOD Z UCTU,DUCHOD
20313,68,0.6052947525777558,True,960612,53336.0,112710.0,PRIJEM,PREVOD Z UCTU,
893231,3045,0.6052848369147803,True,950805,6079.0,12458.0,PRIJEM,PREVOD Z UCTU,DUCHOD
303136,1032,0.6052797358058444,True,930605,74648.0,112843.8,PRIJEM,PREVOD Z UCTU,
441661,1501,0.6052677033916499,True,960907,5813.0,6313.0,PRIJEM,PREVOD Z UCTU,DUCHOD
279962,959,0.6052653374214989,True,960414,4703.0,10406.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1614038,5481,0.6052616357960987,True,981207,54645.0,106566.5,PRIJEM,PREVOD Z UCTU,
780856,2663,0.6052357372248327,True,950214,6362.0,7062.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1838348,6226,0.6052245837803553,True,980607,59793.0,151864.0,PRIJEM,PREVOD Z UCTU,
85872,288,0.605223939858823,True,950407,5315.0,6215.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1787205,6062,0.6052147618484917,True,981207,56068.0,88134.8,PRIJEM,PREVOD Z UCTU,
1161140,3976,0.6052028422520397,True,960506,6453.0,7053.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1877890,6358,0.6051911491177979,True,961205,50696.0,77419.4,PRIJEM,PREVOD Z UCTU,
63784,212,0.6051909061927515,True,981209,74385.0,100179.3,PRIJEM,PREVOD Z UCTU,
502753,1714,0.6051892312289854,True,941206,4951.0,15753.0,PRIJEM,PREVOD Z UCTU,DUCHOD
896963,3056,0.6051747601960555,True,940212,4352.0,9804.0,PRIJEM,PREVOD Z UCTU,DUCHOD
120450,404,0.6051692827942512,True,980613,48572.0,111099.4,PRIJEM,PREVOD Z UCTU,
2847063,9422,0.6051687750104109,True,961214,64642.0,86737.0,PRIJEM,PREVOD Z UCTU,
469713,1600,0.6051639095389062,True,961205,6757.0,20871.0,PRIJEM,PREVOD Z UCTU,DUCHOD
701474,2401,0.6051591578366871,True,941107,6852.0,21656.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2434676,8027,0.6051559856658978,True,981206,58227.0,96613.5,PRIJEM,PREVOD Z UCTU,
612209,2086,0.6051486600252858,True,971208,69298.0,101077.7,PRIJEM,PREVOD Z UCTU,
898289,3062,0.6051477407971968,True,970910,4467.0,4867.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1080841,3691,0.6051141618830432,True,930409,6540.0,13480.0,PRIJEM,PREVOD Z UCTU,DUCHOD
670705,2290,0.6051136842595514,True,961110,6298.0,6698.0,PRIJEM,PREVOD Z UCTU,DUCHOD
375785,1279,0.6051074720955882,True,971208,5381.0,11762.0,PRIJEM,PREVOD Z UCTU,DUCHOD
887784,3028,0.6051025709985794,True,931111,4214.0,8828.0,PRIJEM,PREVOD Z UCTU,DUCHOD
689396,2355,0.6050715833394301,True,960614,63912.0,116256.3,PRIJEM,PREVOD Z UCTU,
668308,2282,0.6050630201342377,True,941214,69152.0,99467.9,PRIJEM,PREVOD Z UCTU,
1021,4,0.6050617233325318,True,960411,5553.0,11906.0,PRIJEM,PREVOD Z UCTU,DUCHOD
204849,696,0.6050585654887839,True,980206,6904.0,21412.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1427130,4863,0.6050564339107486,True,961209,57063.0,89702.2,PRIJEM,PREVOD Z UCTU,
827225,2818,0.6050554429095393,True,960608,61533.0,111165.6,PRIJEM,PREVOD Z UCTU,
3043741,10093,0.6050487771336542,True,981208,60566.0,76581.8,PRIJEM,PREVOD Z UCTU,
163533,546,0.6050392383854557,True,970106,4410.0,9920.0,PRIJEM,PREVOD Z UCTU,DUCHOD
462701,1574,0.605031531270214,True,970714,4058.0,9116.0,PRIJEM,PREVOD Z UCTU,DUCHOD
828191,2820,0.605029432387149,True,980206,5175.0,10650.0,PRIJEM,PREVOD Z UCTU,DUCHOD
42907,143,0.6050171615364258,True,970108,4924.0,10348.0,PRIJEM,PREVOD Z UCTU,DUCHOD
852947,2907,0.6050137518341606,True,931206,6891.0,21373.0,PRIJEM,PREVOD Z UCTU,DUCHOD
320218,1094,0.6050096508984224,True,960807,6023.0,7023.0,PRIJEM,PREVOD Z UCTU,DUCHOD
903822,3080,0.6050089446090546,True,951211,5585.0,11570.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2434634,8027,0.6050044438956769,True,950606,58227.0,113917.1,PRIJEM,PREVOD Z UCTU,
1052420,3600,0.6050033984533124,True,931005,6623.0,14346.0,PRIJEM,PREVOD Z UCTU,DUCHOD
843073,2869,0.6049991676600113,True,961107,5289.0,10778.0,PRIJEM,PREVOD Z UCTU,DUCHOD
656593,2244,0.6049953070737389,True,950805,6888.0,7088.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1077383,3680,0.6049931117875856,True,960308,5800.0,6800.0,PRIJEM,PREVOD Z UCTU,DUCHOD
729425,2494,0.6049848326936906,True,950606,60236.0,95628.8,PRIJEM,PREVOD Z UCTU,
539086,1833,0.6049773682810223,True,980110,6646.0,14192.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1124412,3840,0.6049770921680488,True,940311,5970.0,6670.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1161141,3976,0.6049765855381461,True,960606,6453.0,13506.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3218257,10679,0.6049711449262006,True,980608,74176.0,120516.2,PRIJEM,PREVOD Z UCTU,
2791315,9241,0.6049617261366707,True,961211,42783.0,85331.1,PRIJEM,PREVOD Z UCTU,
1115628,3810,0.6049507081666013,True,950810,6541.0,13582.0,PRIJEM,PREVOD Z UCTU,DUCHOD
292125,1000,0.6049423490702022,True,981207,47022.0,102396.0,PRIJEM,PREVOD Z UCTU,
64689,216,0.604942219236234,True,940711,6460.0,13420.0,PRIJEM,PREVOD Z UCTU,DUCHOD
527513,1801,0.6049419797502688,True,981130,49605.0,144095.3,PRIJEM,VKLAD,
357365,1212,0.6049302671943297,True,960205,6896.0,14692.0,PRIJEM,PREVOD Z UCTU,DUCHOD
495330,1689,0.6049217068495172,True,931106,5058.0,10816.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1047906,3584,0.6049213907551991,True,971208,50740.0,80363.4,PRIJEM,PREVOD Z UCTU,
887785,3028,0.604918286514712,True,931211,4214.0,13042.0,PRIJEM,PREVOD Z UCTU,DUCHOD
402276,1370,0.6049178424573926,True,961207,5800.0,18000.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2655685,8784,0.6049118707116315,True,981210,55186.0,81317.8,PRIJEM,PREVOD Z UCTU,
505002,1725,0.6049102390219314,True,981210,71805.0,104149.7,PRIJEM,PREVOD Z UCTU,
356803,1209,0.6049053409780396,True,971208,5353.0,11606.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1063122,3631,0.6048872291648336,True,950908,5224.0,6024.0,PRIJEM,PREVOD Z UCTU,DUCHOD
55850,187,0.6048833417692733,True,930514,4197.0,8594.0,PRIJEM,PREVOD Z UCTU,DUCHOD
500102,1704,0.6048770610886285,True,951206,6923.0,21069.0,PRIJEM,PREVOD Z UCTU,DUCHOD
411283,1401,0.6048745556056853,True,931110,6850.0,20850.0,PRIJEM,PREVOD Z UCTU,DUCHOD
63730,212,0.6048542396804979,True,940609,74385.0,117995.1,PRIJEM,PREVOD Z UCTU,
1053415,3604,0.6048540053877254,True,940107,6945.0,7445.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1176819,4035,0.6048538048643796,True,971206,44820.0,121976.1,PRIJEM,PREVOD Z UCTU,
656594,2244,0.6048325069741297,True,950905,6888.0,13976.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1262515,4318,0.6048179002568429,True,950608,69144.0,120658.2,PRIJEM,PREVOD Z UCTU,
294007,1005,0.6048160408353721,True,961209,51724.0,119839.9,PRIJEM,PREVOD Z UCTU,
514222,1760,0.604786038135654,True,960206,4871.0,15213.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1075645,3675,0.6047473495148848,True,971209,69148.0,99044.4,PRIJEM,PREVOD Z UCTU,
1075657,3675,0.6047473495148848,True,981209,69148.0,100566.0,PRIJEM,PREVOD Z UCTU,
131169,441,0.6047458349843198,True,960609,67095.0,125698.0,PRIJEM,PREVOD Z UCTU,
545319,1855,0.6047445014494254,True,961114,5172.0,5572.0,PRIJEM,PREVOD Z UCTU,DUCHOD
403591,1374,0.6047424633037188,True,981207,72966.0,96527.2,PRIJEM,PREVOD Z UCTU,
1453825,4949,0.6047310043539634,True,971208,54358.0,98892.6,PRIJEM,PREVOD Z UCTU,
280205,960,0.6047009237582565,True,961213,60016.0,94774.7,PRIJEM,PREVOD Z UCTU,
574900,1958,0.6046950832467907,True,941110,5338.0,5938.0,PRIJEM,PREVOD Z UCTU,DUCHOD
311886,1064,0.6046918253105726,True,971111,5948.0,12396.0,PRIJEM,PREVOD Z UCTU,DUCHOD
867776,2955,0.6046912400041206,True,961106,5079.0,11058.0,PRIJEM,PREVOD Z UCTU,DUCHOD
41348,136,0.6046902327583341,True,960611,6378.0,6978.0,PRIJEM,PREVOD Z UCTU,DUCHOD
547042,1862,0.6046885782684766,True,951208,59415.0,98179.3,PRIJEM,PREVOD Z UCTU,
944268,3221,0.6046832770582431,True,931209,5330.0,22220.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1548779,5270,0.6046818872618797,True,950614,67124.0,111932.2,PRIJEM,PREVOD Z UCTU,
1548755,5270,0.6046818872618797,True,930614,67124.0,112613.4,PRIJEM,PREVOD Z UCTU,
754679,2575,0.6046807217011142,True,970510,6618.0,7618.0,PRIJEM,PREVOD Z UCTU,DUCHOD
613485,2090,0.6046650145964998,True,970109,5299.0,11598.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1070688,3657,0.6046445597509567,True,971214,5569.0,17707.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3213181,10663,0.6046422452881658,True,951208,65008.0,84976.3,PRIJEM,PREVOD Z UCTU,
944266,3221,0.6046165500551295,True,931009,5330.0,11560.0,PRIJEM,PREVOD Z UCTU,DUCHOD
865096,2945,0.6046139793000624,True,960811,5959.0,6259.0,PRIJEM,PREVOD Z UCTU,DUCHOD
333806,1135,0.6046115711540567,True,950806,5106.0,5606.0,PRIJEM,PREVOD Z UCTU,DUCHOD
721515,2471,0.6045985575908253,True,941206,65392.0,107393.2,PRIJEM,PREVOD Z UCTU,
385247,1309,0.6045966050844733,True,961211,59296.0,104650.0,PRIJEM,PREVOD Z UCTU,
2383431,7859,0.6045930326876436,True,980613,54092.0,132549.8,PRIJEM,PREVOD Z UCTU,
1075603,3675,0.6045811171210085,True,940609,69148.0,116257.5,PRIJEM,PREVOD Z UCTU,
17971,61,0.6045771397475086,True,940307,4019.0,12757.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1322245,4514,0.6045715331117099,True,970614,73800.0,113684.2,PRIJEM,PREVOD Z UCTU,
965658,3290,0.6045681418397457,True,971210,57936.0,111116.1,PRIJEM,PREVOD Z UCTU,
887068,3025,0.604565961799774,True,980214,6367.0,13534.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1387112,4727,0.6045611450733253,True,950605,53613.0,107783.7,PRIJEM,PREVOD Z UCTU,
790702,2696,0.6045498865784665,True,970212,4673.0,5273.0,PRIJEM,PREVOD Z UCTU,DUCHOD
894548,3050,0.6045477158948496,True,961208,62168.0,84372.2,PRIJEM,PREVOD Z UCTU,
1877914,6358,0.6045433237438419,True,981205,50696.0,75581.3,PRIJEM,PREVOD Z UCTU,
609763,2076,0.604535581533414,True,961112,6179.0,13158.0,PRIJEM,PREVOD Z UCTU,DUCHOD
224345,764,0.6045203413202691,True,930305,6238.0,13576.0,PRIJEM,PREVOD Z UCTU,DUCHOD
687896,2349,0.6045199810485704,True,961108,6206.0,12912.0,PRIJEM,PREVOD Z UCTU,DUCHOD
753598,2571,0.6045064605312817,True,980610,70498.0,126677.6,PRIJEM,PREVOD Z UCTU,
3098437,10280,0.6044977338458748,True,970614,52221.0,111159.5,PRIJEM,PREVOD Z UCTU,
168892,565,0.6044880768643098,True,960111,5264.0,11228.0,PRIJEM,PREVOD Z UCTU,DUCHOD
506454,1730,0.6044787234525091,True,930406,6689.0,20967.0,PRIJEM,PREVOD Z UCTU,DUCHOD
788960,2690,0.6044698233876467,True,970506,6632.0,13864.0,PRIJEM,PREVOD Z UCTU,DUCHOD
486692,1659,0.60446094250595,True,970210,5887.0,12174.0,PRIJEM,PREVOD Z UCTU,DUCHOD
316205,1079,0.6044575332979643,True,981205,40524.0,100197.2,PRIJEM,PREVOD Z UCTU,
1147741,3926,0.6044562758056694,True,941210,5427.0,16681.0,PRIJEM,PREVOD Z UCTU,DUCHOD
952656,3248,0.6044241334872916,True,960611,4965.0,5865.0,PRIJEM,PREVOD Z UCTU,DUCHOD
488264,1665,0.6044115846341519,True,970511,6531.0,7331.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2292496,7562,0.6044025462176302,True,950607,58052.0,112363.1,PRIJEM,PREVOD Z UCTU,
697188,2384,0.6043919966133187,True,961210,71859.0,110906.1,PRIJEM,PREVOD Z UCTU,
1614002,5481,0.6043828360024238,True,951207,54645.0,98707.9,PRIJEM,PREVOD Z UCTU,
63760,212,0.6043795258298,True,961209,74385.0,105441.5,PRIJEM,PREVOD Z UCTU,
19376,66,0.6043794723921411,True,940609,67070.0,125844.6,PRIJEM,PREVOD Z UCTU,
424255,1441,0.6043355040745045,True,950105,6354.0,19562.0,PRIJEM,PREVOD Z UCTU,DUCHOD
523019,1785,0.6043348867097891,True,961114,4892.0,5992.0,PRIJEM,PREVOD Z UCTU,DUCHOD
371400,1265,0.6043301421067364,True,960407,6797.0,13894.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2976366,9859,0.6043171240113727,True,961208,45094.0,104169.8,PRIJEM,PREVOD Z UCTU,
249571,857,0.6043087719218497,True,931113,4529.0,10158.0,PRIJEM,PREVOD Z UCTU,DUCHOD
469895,1601,0.6043072668989259,True,930407,4042.0,8584.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1855386,6281,0.6043068076337915,True,941214,23043.0,-2653.4,VYBER,VYBER,
2857403,9455,0.6042933679772702,True,970613,56212.0,101030.6,PRIJEM,PREVOD Z UCTU,
364548,1239,0.6042926966591373,True,930506,6668.0,7568.0,PRIJEM,PREVOD Z UCTU,DUCHOD
290664,996,0.6042867965516016,True,971206,6404.0,26716.0,PRIJEM,PREVOD Z UCTU,DUCHOD
68096,227,0.6042584924200886,True,960612,67038.0,111348.3,PRIJEM,PREVOD Z UCTU,
3213205,10663,0.6042549798956359,True,971208,65008.0,73589.4,PRIJEM,PREVOD Z UCTU,
218197,742,0.6042541089647195,True,940307,4263.0,8926.0,PRIJEM,PREVOD Z UCTU,DUCHOD
385065,1308,0.6042488023792135,True,961113,5119.0,10638.0,PRIJEM,PREVOD Z UCTU,DUCHOD
463211,1576,0.6042394504358257,True,961129,48395.0,94474.2,PRIJEM,VKLAD,
470273,1602,0.6042389664107993,True,931207,4944.0,15432.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2592051,8564,0.604232117672829,True,950612,57554.0,102347.8,PRIJEM,PREVOD Z UCTU,
820979,2796,0.6042286131785247,True,980610,60954.0,118687.8,PRIJEM,PREVOD Z UCTU,
69987,234,0.6042147811748403,True,930813,5810.0,6310.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1142254,3906,0.6042084671425723,True,981214,50196.0,98482.2,PRIJEM,PREVOD Z UCTU,
1060517,3625,0.6042006967046893,True,940913,6974.0,7274.0,PRIJEM,PREVOD Z UCTU,DUCHOD
964885,3288,0.6041937458024605,True,941012,5476.0,6176.0,PRIJEM,PREVOD Z UCTU,DUCHOD
234935,802,0.6041836101700993,True,950212,5376.0,11052.0,PRIJEM,PREVOD Z UCTU,DUCHOD
939058,3205,0.6041830479894886,True,960212,4366.0,9432.0,PRIJEM,PREVOD Z UCTU,DUCHOD
479101,1633,0.6041671851981626,True,950314,5153.0,5353.0,PRIJEM,PREVOD Z UCTU,DUCHOD
791865,2700,0.6041666632785514,True,981206,45612.0,82650.7,PRIJEM,PREVOD Z UCTU,
3314648,11013,0.6041526122056307,True,941213,63366.0,84993.4,PRIJEM,PREVOD Z UCTU,
597784,2035,0.6041472543341689,True,971205,44084.0,87431.8,PRIJEM,PREVOD Z UCTU,
154862,519,0.6041280728952865,True,940111,6987.0,14174.0,PRIJEM,PREVOD Z UCTU,DUCHOD
